-((100 + 355*d + 132*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((600 + 235*d + 4*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((100 + 355*d + 132*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((600 + 235*d + 4*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((100 + 355*d + 132*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((600 + 235*d + 4*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((-1400 + 915*d + 388*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((-900 - 705*d + 820*d**2 + 256*d**3)/(1250 - 675*d - 180*d**2 + 64*d**3)),0
-((20 + 97*d)/(250 - 185*d + 16*d**2)),-((-600 + 515*d + 4*d**2)/(-1250 + 1925*d - 820*d**2 + 64*d**3)),-((1400 - 965*d + 132*d**2)/((-5 + 4*d)*(250 - 185*d + 16*d**2))),-((900 - 1545*d + 308*d**2 + 256*d**3)/(-1250 + 1925*d - 820*d**2 + 64*d**3)),-((20 + 97*d)/(250 - 185*d + 16*d**2)),-((-600 + 515*d + 4*d**2)/(-1250 + 1925*d - 820*d**2 + 64*d**3)),-((20 + 97*d)/(250 - 185*d + 16*d**2)),-((-600 + 515*d + 4*d**2)/(-1250 + 1925*d - 820*d**2 + 64*d**3)),0
(2*(-25 - 100*d + 64*d**2))/(5*(-5 + 4*d)*(-25 + 16*d)),(4*(-15 + 8*d))/(125 - 180*d + 64*d**2),(-4*(-35 + 24*d))/((-5 + 4*d)*(-25 + 16*d)),(-2*(-225 + 60*d + 64*d**2))/(5*(125 - 180*d + 64*d**2)),(2*(-25 - 100*d + 64*d**2))/(5*(-5 + 4*d)*(-25 + 16*d)),(4*(-15 + 8*d))/(125 - 180*d + 64*d**2),(-4*(-35 + 24*d))/((-5 + 4*d)*(-25 + 16*d)),(-2*(-225 + 60*d + 64*d**2))/(5*(125 - 180*d + 64*d**2)),0
(-5*(-20 - 117*d + 108*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),-((-600 + 635*d - 36*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),(-5*(-20 - 117*d + 108*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),-((-600 + 635*d - 36*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),-((1400 + 355*d - 276*d**2 - 256*d**3)/(-1250 - 325*d - 180*d**2 + 576*d**3)),-((900 + 75*d - 292*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),(-5*(-20 - 117*d + 108*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),-((-600 + 635*d - 36*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),0
(-2*(-25 - 120*d + 192*d**2))/(-625 + 400*d - 400*d**2 + 256*d**3),(-20*(-15 + 26*d))/(-625 + 400*d - 400*d**2 + 256*d**3),(-2*(-25 - 120*d + 192*d**2))/(-625 + 400*d - 400*d**2 + 256*d**3),(-20*(-15 + 26*d))/(-625 + 400*d - 400*d**2 + 256*d**3),(-4*(175 - 130*d + 64*d**2))/(-625 + 400*d - 400*d**2 + 256*d**3),(2*(-225 - 120*d + 64*d**2))/(-625 + 400*d - 400*d**2 + 256*d**3),(-4*(175 - 130*d + 64*d**2))/(-625 + 400*d - 400*d**2 + 256*d**3),(2*(-225 - 120*d + 64*d**2))/(-625 + 400*d - 400*d**2 + 256*d**3),0
-((50 + 315*d - 504*d**2 + 256*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((300 - 595*d + 376*d**2)/(625 - 400*d - 400*d**3 + 256*d**4)),-((-700 - 155*d - 96*d**2 + 384*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((-450 + 435*d + 224*d**2 - 128*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((-700 - 155*d - 96*d**2 + 384*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((-450 + 435*d + 224*d**2 - 128*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((50 + 315*d - 504*d**2 + 256*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((300 - 595*d + 376*d**2)/(625 - 400*d - 400*d**3 + 256*d**4)),0
-((100 + 625*d - 756*d**2 - 256*d**3)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((600 - 995*d - 324*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),(-5*(-280 - 63*d + 12*d**2))/(1250 - 675*d - 180*d**2 + 64*d**3),-((-900 - 435*d - 68*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),(-5*(-280 - 63*d + 12*d**2))/(1250 - 675*d - 180*d**2 + 64*d**3),-((-900 - 435*d - 68*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),(-5*(-280 - 63*d + 12*d**2))/(1250 - 675*d - 180*d**2 + 64*d**3),-((-900 - 435*d - 68*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),0
-((-1400 + 1195*d + 236*d**2 - 256*d**3)/((5 + 4*d)*(250 - 385*d + 144*d**2))),(9*(100 - 75*d + 4*d**2))/(1250 - 925*d - 820*d**2 + 576*d**3),(-5*(20 - 173*d + 108*d**2))/((5 + 4*d)*(250 - 385*d + 144*d**2)),-((120 - 73*d)/(250 - 385*d + 144*d**2)),(-5*(20 - 173*d + 108*d**2))/((5 + 4*d)*(250 - 385*d + 144*d**2)),-((120 - 73*d)/(250 - 385*d + 144*d**2)),(-5*(20 - 173*d + 108*d**2))/((5 + 4*d)*(250 - 385*d + 144*d**2)),-((120 - 73*d)/(250 - 385*d + 144*d**2)),0
-((-700 + 595*d - 376*d**2 + 256*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),(-9*(-50 - 35*d + 56*d**2))/(625 - 400*d - 400*d**3 + 256*d**4),-((50 - 435*d - 224*d**2 + 384*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((300 + 155*d + 96*d**2 - 128*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((50 - 435*d - 224*d**2 + 384*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((300 + 155*d + 96*d**2 - 128*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),-((-700 + 595*d - 376*d**2 + 256*d**3)/(625 - 400*d - 400*d**3 + 256*d**4)),(-9*(-50 - 35*d + 56*d**2))/(625 - 400*d - 400*d**3 + 256*d**4),0
(-4*(-35 + 24*d))/((-5 + 4*d)*(-25 + 16*d)),-90/(-125 - 20*d + 64*d**2),(-4*(-35 + 24*d))/((-5 + 4*d)*(-25 + 16*d)),-90/(-125 - 20*d + 64*d**2),(-2*(-5 + 32*d))/(-125 - 20*d + 64*d**2),(4*(-15 + 8*d))/((-5 + 4*d)*(-25 + 16*d)),(-2*(-5 + 32*d))/(-125 - 20*d + 64*d**2),(4*(-15 + 8*d))/((-5 + 4*d)*(-25 + 16*d)),0
(-5*(280 - 247*d + 12*d**2))/((-5 + 4*d)*(250 - 185*d + 16*d**2)),(9*(20 + 9*d))/(250 - 185*d + 16*d**2),(-5*(280 - 247*d + 12*d**2))/((-5 + 4*d)*(250 - 185*d + 16*d**2)),(9*(20 + 9*d))/(250 - 185*d + 16*d**2),-((-100 + 825*d - 244*d**2 - 256*d**3)/((-5 + 4*d)*(250 - 185*d + 16*d**2))),-((-600 + 245*d - 68*d**2)/((-5 + 4*d)*(250 - 185*d + 16*d**2))),(-5*(280 - 247*d + 12*d**2))/((-5 + 4*d)*(250 - 185*d + 16*d**2)),(9*(20 + 9*d))/(250 - 185*d + 16*d**2),0
(4*(-175 - 10*d + 32*d**2))/(5*(-125 - 20*d + 64*d**2)),-90/(-125 - 20*d + 64*d**2),(-2*(-5 + 32*d))/(-125 - 20*d + 64*d**2),(-4*(-75 + 70*d + 32*d**2))/(5*(-125 - 20*d + 64*d**2)),(4*(-175 - 10*d + 32*d**2))/(5*(-125 - 20*d + 64*d**2)),-90/(-125 - 20*d + 64*d**2),(-2*(-5 + 32*d))/(-125 - 20*d + 64*d**2),(-4*(-75 + 70*d + 32*d**2))/(5*(-125 - 20*d + 64*d**2)),0
-((1400 + 85*d + 612*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),(-9*(100 + 145*d + 4*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),-((-100 + 645*d + 868*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),-((-600 + 365*d + 852*d**2 + 256*d**3)/(-1250 - 325*d - 180*d**2 + 576*d**3)),-((1400 + 85*d + 612*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),(-9*(100 + 145*d + 4*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),-((1400 + 85*d + 612*d**2)/(-1250 - 325*d - 180*d**2 + 576*d**3)),(-9*(100 + 145*d + 4*d**2))/(-1250 - 325*d - 180*d**2 + 576*d**3),0
(-7*(-40 + 31*d))/(250 - 385*d + 144*d**2),(-9*(-100 + 105*d + 4*d**2))/(1250 - 925*d - 820*d**2 + 576*d**3),(-7*(-40 + 31*d))/(250 - 385*d + 144*d**2),(-9*(-100 + 105*d + 4*d**2))/(1250 - 925*d - 820*d**2 + 576*d**3),(-7*(-40 + 31*d))/(250 - 385*d + 144*d**2),(-9*(-100 + 105*d + 4*d**2))/(1250 - 925*d - 820*d**2 + 576*d**3),-((100 - 595*d + 612*d**2)/(1250 - 925*d - 820*d**2 + 576*d**3)),-((600 - 1115*d + 340*d**2 + 256*d**3)/(1250 - 925*d - 820*d**2 + 576*d**3)),0
(-4*(35 + d))/(5*(-25 + 16*d)),(-18*(5 + 2*d))/(5*(-25 + 16*d)),(-4*(35 + d))/(5*(-25 + 16*d)),(-18*(5 + 2*d))/(5*(-25 + 16*d)),(-4*(35 + d))/(5*(-25 + 16*d)),(-18*(5 + 2*d))/(5*(-25 + 16*d)),(-4*(35 + d))/(5*(-25 + 16*d)),(-18*(5 + 2*d))/(5*(-25 + 16*d)),0
(5*(4 + 15*d))/(-250 + 135*d + 16*d**2),-((-120 - 11*d)/(-250 + 135*d + 16*d**2)),(5*(4 + 15*d))/(-250 + 135*d + 16*d**2),-((-120 - 11*d)/(-250 + 135*d + 16*d**2)),(5*(4 + 15*d))/(-250 + 135*d + 16*d**2),-((-120 - 11*d)/(-250 + 135*d + 16*d**2)),(5*(4 + 15*d))/(-250 + 135*d + 16*d**2),-((-120 - 11*d)/(-250 + 135*d + 16*d**2)),0
-((50 + 135*d - 114*d**2)/(625 - 900*d + 270*d**2 + 32*d**3)),-((300 - 175*d - 18*d**2)/(625 - 900*d + 270*d**2 + 32*d**3)),-((50 + 135*d - 114*d**2)/(625 - 900*d + 270*d**2 + 32*d**3)),-((300 - 175*d - 18*d**2)/(625 - 900*d + 270*d**2 + 32*d**3)),-((50 + 135*d - 114*d**2)/(625 - 900*d + 270*d**2 + 32*d**3)),-((300 - 175*d - 18*d**2)/(625 - 900*d + 270*d**2 + 32*d**3)),-((-700 + 1065*d - 202*d**2 - 128*d**3)/(625 - 900*d + 270*d**2 + 32*d**3)),-((-450 + 255*d + 14*d**2)/(625 - 900*d + 270*d**2 + 32*d**3)),0
(2*(-25 - 105*d + 96*d**2))/(5*(125 - 180*d + 64*d**2)),(10*(-6 + 5*d))/(125 - 180*d + 64*d**2),(-2*(-70 + 39*d))/(125 - 180*d + 64*d**2),(2*(225 - 465*d + 224*d**2))/(5*(125 - 180*d + 64*d**2)),(2*(-25 - 105*d + 96*d**2))/(5*(125 - 180*d + 64*d**2)),(10*(-6 + 5*d))/(125 - 180*d + 64*d**2),(2*(-25 - 105*d + 96*d**2))/(5*(125 - 180*d + 64*d**2)),(10*(-6 + 5*d))/(125 - 180*d + 64*d**2),0
-((-100 - 315*d + 652*d**2 - 256*d**3)/(-1250 + 2925*d - 2260*d**2 + 576*d**3)),-((-600 + 905*d - 324*d**2)/(-1250 + 2925*d - 2260*d**2 + 576*d**3)),-((1400 - 2175*d + 828*d**2)/(-1250 + 2925*d - 2260*d**2 + 576*d**3)),-((900 - 1455*d + 572*d**2)/(-1250 + 2925*d - 2260*d**2 + 576*d**3)),-((-100 - 315*d + 652*d**2 - 256*d**3)/(-1250 + 2925*d - 2260*d**2 + 576*d**3)),-((-600 + 905*d - 324*d**2)/(-1250 + 2925*d - 2260*d**2 + 576*d**3)),-((1400 - 2175*d + 828*d**2)/(-1250 + 2925*d - 2260*d**2 + 576*d**3)),-((900 - 1455*d + 572*d**2)/(-1250 + 2925*d - 2260*d**2 + 576*d**3)),0
(-2*(-25 - 150*d + 162*d**2))/(25*(-25 - 9*d + 16*d**2)),(-2*(-150 + 155*d + 18*d**2))/(25*(-25 - 9*d + 16*d**2)),(-2*(-25 - 150*d + 162*d**2))/(25*(-25 - 9*d + 16*d**2)),(-2*(-150 + 155*d + 18*d**2))/(25*(-25 - 9*d + 16*d**2)),(-2*(350 + 135*d - 374*d**2 + 128*d**3))/(25*(-25 - 9*d + 16*d**2)),(-2*(225 - 60*d + 2*d**2))/(25*(-25 - 9*d + 16*d**2)),(-2*(-25 - 150*d + 162*d**2))/(25*(-25 - 9*d + 16*d**2)),(-2*(-150 + 155*d + 18*d**2))/(25*(-25 - 9*d + 16*d**2)),0
-((100 + 495*d - 876*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((600 - 1025*d - 108*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((100 + 495*d - 876*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((600 - 1025*d - 108*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((-1400 + 855*d + 708*d**2 - 768*d**3)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((-900 - 165*d - 44*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((-1400 + 855*d + 708*d**2 - 768*d**3)/(1250 - 675*d - 180*d**2 + 64*d**3)),-((-900 - 165*d - 44*d**2)/(1250 - 675*d - 180*d**2 + 64*d**3)),0
-1/5*(100 + 645*d - 1112*d**2 + 512*d**3)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(600 - 1175*d + 648*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(-1400 - 495*d + 1032*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(-900 + 1185*d - 248*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(-1400 - 495*d + 1032*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(-900 + 1185*d - 248*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(100 + 645*d - 1112*d**2 + 512*d**3)/(250 - 135*d - 216*d**2 + 128*d**3),-1/5*(600 - 1175*d + 648*d**2)/(250 - 135*d - 216*d**2 + 128*d**3),0
(-2*(25 + 135*d - 345*d**2 + 192*d**3))/(625 - 900*d + 270*d**2 + 32*d**3),(-2*(150 - 395*d + 243*d**2))/(625 - 900*d + 270*d**2 + 32*d**3),(-2*(-350 + 225*d + 51*d**2))/(625 - 900*d + 270*d**2 + 32*d**3),(-2*(-225 + 195*d + 19*d**2))/(625 - 900*d + 270*d**2 + 32*d**3),(-2*(-350 + 225*d + 51*d**2))/(625 - 900*d + 270*d**2 + 32*d**3),(-2*(-225 + 195*d + 19*d**2))/(625 - 900*d + 270*d**2 + 32*d**3),(-2*(-350 + 225*d + 51*d**2))/(625 - 900*d + 270*d**2 + 32*d**3),(-2*(-225 + 195*d + 19*d**2))/(625 - 900*d + 270*d**2 + 32*d**3),0
-((700 - 505*d + 450*d**2 - 384*d**3)/(-625 + 400*d - 50*d**2 + 32*d**3)),(9*(-50 + 55*d + 6*d**2))/(-625 + 400*d - 50*d**2 + 32*d**3),-((-50 + 425*d - 438*d**2)/(-625 + 400*d - 50*d**2 + 32*d**3)),-((-300 - 65*d - 22*d**2)/(-625 + 400*d - 50*d**2 + 32*d**3)),-((-50 + 425*d - 438*d**2)/(-625 + 400*d - 50*d**2 + 32*d**3)),-((-300 - 65*d - 22*d**2)/(-625 + 400*d - 50*d**2 + 32*d**3)),-((-50 + 425*d - 438*d**2)/(-625 + 400*d - 50*d**2 + 32*d**3)),-((-300 - 65*d - 22*d**2)/(-625 + 400*d - 50*d**2 + 32*d**3)),0
-1/5*(-1400 + 2405*d - 1688*d**2 + 512*d**3)/(250 - 385*d + 144*d**2),(-9*(-100 + 65*d + 8*d**2))/(5*(250 - 385*d + 144*d**2)),-1/5*(100 - 955*d + 648*d**2)/(250 - 385*d + 144*d**2),-1/5*(600 - 275*d + 8*d**2)/(250 - 385*d + 144*d**2),-1/5*(100 - 955*d + 648*d**2)/(250 - 385*d + 144*d**2),-1/5*(600 - 275*d + 8*d**2)/(250 - 385*d + 144*d**2),-1/5*(-1400 + 2405*d - 1688*d**2 + 512*d**3)/(250 - 385*d + 144*d**2),(-9*(-100 + 65*d + 8*d**2))/(5*(250 - 385*d + 144*d**2)),0
-((1400 - 1055*d + 204*d**2)/((-5 + 4*d)*(250 - 185*d + 16*d**2))),(-9*(-20 + 27*d))/(250 - 185*d + 16*d**2),-((1400 - 1055*d + 204*d**2)/((-5 + 4*d)*(250 - 185*d + 16*d**2))),(-9*(-20 + 27*d))/(250 - 185*d + 16*d**2),-((-100 + 805*d - 1572*d**2 + 768*d**3)/((-5 + 4*d)*(250 - 185*d + 16*d**2))),-((-600 + 425*d + 76*d**2)/((-5 + 4*d)*(250 - 185*d + 16*d**2))),-((-100 + 805*d - 1572*d**2 + 768*d**3)/((-5 + 4*d)*(250 - 185*d + 16*d**2))),-((-600 + 425*d + 76*d**2)/((-5 + 4*d)*(250 - 185*d + 16*d**2))),0
-1/5*(700 - 1225*d + 516*d**2)/((-5 + 4*d)*(25 - 41*d + 16*d**2)),(-9*(-10 + 9*d))/(5*(25 - 41*d + 16*d**2)),-1/5*(700 - 1225*d + 516*d**2)/((-5 + 4*d)*(25 - 41*d + 16*d**2)),(-9*(-10 + 9*d))/(5*(25 - 41*d + 16*d**2)),-1/5*(10 - 83*d + 64*d**2)/(25 - 41*d + 16*d**2),-1/5*(-300 + 415*d - 124*d**2)/((-5 + 4*d)*(25 - 41*d + 16*d**2)),-1/5*(700 - 1225*d + 516*d**2)/((-5 + 4*d)*(25 - 41*d + 16*d**2)),(-9*(-10 + 9*d))/(5*(25 - 41*d + 16*d**2)),0
-((1400 + 265*d - 212*d**2 - 256*d**3)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(9*(-100 + 35*d + 4*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),-((-100 + 625*d - 228*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),-((-600 + 545*d + 28*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),-((1400 + 265*d - 212*d**2 - 256*d**3)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(9*(-100 + 35*d + 4*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),-((-100 + 625*d - 228*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),-((-600 + 545*d + 28*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),0
-1/25*(700 - 565*d + 288*d**2)/(-25 + 16*d),(-9*(10 + d))/(5*(-25 + 16*d)),-1/5*(-10 + 73*d)/(-25 + 16*d),-1/25*(-300 + 475*d + 32*d**2)/(-25 + 16*d),-1/25*(700 - 565*d + 288*d**2)/(-25 + 16*d),(-9*(10 + d))/(5*(-25 + 16*d)),-1/25*(700 - 565*d + 288*d**2)/(-25 + 16*d),(-9*(10 + d))/(5*(-25 + 16*d)),0
(-2*(-350 - 55*d + 207*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(18*(25 - 35*d + 9*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(-2*(-350 - 55*d + 207*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(18*(25 - 35*d + 9*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(-2*(-350 - 55*d + 207*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(18*(25 - 35*d + 9*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),(2*(-25 + 145*d - 211*d**2 + 64*d**3))/(625 - 400*d - 450*d**2 + 288*d**3),(-2*(150 - 275*d + 143*d**2))/(625 - 400*d - 450*d**2 + 288*d**3),0
(-5*(-56 + 47*d))/(250 - 385*d + 144*d**2),(-9*(-20 + 19*d))/(250 - 385*d + 144*d**2),(-5*(-56 + 47*d))/(250 - 385*d + 144*d**2),(-9*(-20 + 19*d))/(250 - 385*d + 144*d**2),(-5*(-56 + 47*d))/(250 - 385*d + 144*d**2),(-9*(-20 + 19*d))/(250 - 385*d + 144*d**2),(-5*(-56 + 47*d))/(250 - 385*d + 144*d**2),(-9*(-20 + 19*d))/(250 - 385*d + 144*d**2),0
(2*(5 + 22*d))/(-125 - 20*d + 64*d**2),(12*(5 + d))/(-125 - 20*d + 64*d**2),(2*(5 + 22*d))/(-125 - 20*d + 64*d**2),(12*(5 + d))/(-125 - 20*d + 64*d**2),(2*(5 + 22*d))/(-125 - 20*d + 64*d**2),(12*(5 + d))/(-125 - 20*d + 64*d**2),(2*(5 + 22*d))/(-125 - 20*d + 64*d**2),(12*(5 + d))/(-125 - 20*d + 64*d**2),0
(5*(20 + 87*d + 28*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),(3*(200 + 105*d + 4*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),(5*(20 + 87*d + 28*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),(3*(200 + 105*d + 4*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),(5*(20 + 87*d + 28*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),(3*(200 + 105*d + 4*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),-((1400 - 195*d - 908*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(3*(-300 - 475*d + 180*d**2 + 256*d**3))/(-1250 - 325*d + 620*d**2 + 64*d**3),0
-((-100 - 585*d - 44*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(3*(200 + 55*d + 36*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),-((1400 + 1155*d - 572*d**2 - 768*d**3)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(3*(-300 - 25*d + 292*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),-((-100 - 585*d - 44*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(3*(200 + 55*d + 36*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),-((-100 - 585*d - 44*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(3*(200 + 55*d + 36*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),0
(2*(-25 - 120*d + 64*d**2))/(625 - 400*d - 400*d**2 + 256*d**3),(60*(-5 + 2*d))/(625 - 400*d - 400*d**2 + 256*d**3),(-4*(-175 + 30*d + 64*d**2))/(625 - 400*d - 400*d**2 + 256*d**3),(-6*(-75 - 40*d + 64*d**2))/(625 - 400*d - 400*d**2 + 256*d**3),(2*(-25 - 120*d + 64*d**2))/(625 - 400*d - 400*d**2 + 256*d**3),(60*(-5 + 2*d))/(625 - 400*d - 400*d**2 + 256*d**3),(-4*(-175 + 30*d + 64*d**2))/(625 - 400*d - 400*d**2 + 256*d**3),(-6*(-75 - 40*d + 64*d**2))/(625 - 400*d - 400*d**2 + 256*d**3),0
-((100 + 565*d - 908*d**2)/(1250 + 75*d - 660*d**2 + 64*d**3)),(3*(-200 + 385*d + 4*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),-((100 + 565*d - 908*d**2)/(1250 + 75*d - 660*d**2 + 64*d**3)),(3*(-200 + 385*d + 4*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),(5*(280 - 65*d + 28*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),(3*(300 - 35*d - 332*d**2 + 256*d**3))/(1250 + 75*d - 660*d**2 + 64*d**3),-((100 + 565*d - 908*d**2)/(1250 + 75*d - 660*d**2 + 64*d**3)),(3*(-200 + 385*d + 4*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),0
(-2*(-25 - 140*d + 192*d**2))/(5*(-125 - 20*d + 64*d**2)),(-12*(-5 + 8*d))/(-125 - 20*d + 64*d**2),(-2*(-25 - 140*d + 192*d**2))/(5*(-125 - 20*d + 64*d**2)),(-12*(-5 + 8*d))/(-125 - 20*d + 64*d**2),(4*(-35 + 8*d))/((5 + 4*d)*(-25 + 16*d)),(6*(-75 - 100*d + 64*d**2))/(5*(5 + 4*d)*(-25 + 16*d)),(4*(-35 + 8*d))/((5 + 4*d)*(-25 + 16*d)),(6*(-75 - 100*d + 64*d**2))/(5*(5 + 4*d)*(-25 + 16*d)),0
-((-50 - 355*d + 392*d**2 + 256*d**3)/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4)),(-3*(-100 + 185*d + 104*d**2))/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4),-((700 + 515*d + 128*d**2 - 128*d**3)/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4)),(-3*(150 - 25*d - 64*d**2 + 128*d**3))/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4),-((700 + 515*d + 128*d**2 - 128*d**3)/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4)),(-3*(150 - 25*d - 64*d**2 + 128*d**3))/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4),-((-50 - 355*d + 392*d**2 + 256*d**3)/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4)),(-3*(-100 + 185*d + 104*d**2))/(-625 - 100*d - 180*d**2 - 80*d**3 + 256*d**4),0
-((-100 - 705*d + 604*d**2 + 768*d**3)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(-3*(-200 + 305*d + 324*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),-((1400 + 1035*d + 76*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(-3*(300 + 385*d + 68*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),-((1400 + 1035*d + 76*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(-3*(300 + 385*d + 68*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),-((1400 + 1035*d + 76*d**2)/(-1250 - 325*d + 620*d**2 + 64*d**3)),(-3*(300 + 385*d + 68*d**2))/(-1250 - 325*d + 620*d**2 + 64*d**3),0
-((-1400 + 475*d + 964*d**2 - 768*d**3)/((5 + 4*d)*(250 - 185*d + 16*d**2))),(9*(100 + 5*d + 12*d**2))/(1250 + 75*d - 660*d**2 + 64*d**3),-((100 - 785*d - 44*d**2)/((5 + 4*d)*(250 - 185*d + 16*d**2))),(3*(-200 - 65*d + 292*d**2))/((5 + 4*d)*(250 - 185*d + 16*d**2)),-((100 - 785*d - 44*d**2)/((5 + 4*d)*(250 - 185*d + 16*d**2))),(3*(-200 - 65*d + 292*d**2))/((5 + 4*d)*(250 - 185*d + 16*d**2)),-((100 - 785*d - 44*d**2)/((5 + 4*d)*(250 - 185*d + 16*d**2))),(3*(-200 - 65*d + 292*d**2))/((5 + 4*d)*(250 - 185*d + 16*d**2)),0
